id,title,city,country_code,elevation,longitude,latitude
1485779927,"Jakovica: A1/E61/E70, Ljubljana - Koper, počivališče Lom",Jakovica,SI,519,14.257642,45.891975
1485779930,"Cerknica: A1/E61/E70, Ljubljana - Koper, viadukt Ivanje selo",Cerknica,SI,530,14.29436,45.837989
1485779945,"Zalog: A1/E61/E70, Ljubljana - Koper, priključek Postojna",Zalog,SI,534,14.197304,45.761817
1485779948,"Razdrto: H4 - Vrtojba, Nanos",Razdrto,SI,604,14.049895,45.757233
1485779956,"Senadole: A1/E61/E70, Ljubljana - Koper, odsek Razdrto - Divača (Čebulovica)",Senadole,SI,576,13.994994,45.702137
1485779958,"Senadole: A1/E61/E70, Ljubljana - Koper, odsek Razdrto - Divača (Čebulovica)",Senadole,SI,576,13.994994,45.702137
1485779961,"Hrpelje-Kozina: A1/E61/E70, Ljubljana - Koper, Videž",Hrpelje-Kozina,SI,520,13.938407999999999,45.613202
1485779964,"Hrpelje-Kozina: A1/E61/E70, Ljubljana - Koper, Videž",Hrpelje-Kozina,SI,520,13.938407999999999,45.613202
1485779972,"Lipica: R1-205, Divača - Lokev - pri Lipici",Lipica,SI,407,13.880066,45.653171
1485780005,"Malni: R2-409, Planina - Ravbarkomanda, Ravbarkomanda",Malni,SI,628,14.234531,45.806909
1485780009,"Zalog: G1-6, Postojna - Pivka, Postojna",Zalog,SI,536,14.197823,45.767985
1485780012,"Zalog: G1-6, Postojna - Pivka, Postojna",Zalog,SI,536,14.197823,45.767985
1485780029,"Krvavi Potok: G1-7, Kozina - prehod",Krvavi Potok,SI,463,13.904866,45.621736
1485780051,"Cerovec: A1/E57, Maribor - Ljubljana, počivališče Zima",Cerovec,SI,306,15.367086,46.258138
1485780069,"Slovenska Bistrica: A1/E57, Maribor - Ljubljana, Vrhole",Slovenska Bistrica,SI,332,15.532316,46.370463
1485780072,"Slovenska Bistrica: A1/E57, Maribor - Ljubljana, Vrhole",Slovenska Bistrica,SI,332,15.532316,46.370463
1485780106,"Pesnica: A1, Maribor - vzhodna obvoznica, viadukt Dragučova",Pesnica,SI,325,15.689295,46.583117
1485780108,"Pesnica: A1, Maribor - vzhodna obvoznica, viadukt Dragučova",Pesnica,SI,325,15.689295,46.583117
1485780176,"Eibiswald: R2-434, Radlje - Radeljski prelaz, Radeljski prelaz",Eibiswald,AT,674,15.206403,46.645001
1485780178,"Prevalje: G2-112, Holmec - Poljana, pri Poljani",Prevalje,SI,446,14.869724,46.545328
1485780184,"Crna na Koroskem: R2-425, Poljana - Šentvid, Črna na Koroškem",Crna na Koroskem,SI,562,14.852765,46.478449
1485780203,"Bonisdorf: R2-440, Cankova - Kuzma",Bonisdorf,AT,344,16.05617,46.839194
1485780212,"Ketvolgy: R3-723, Čepinci - Meja Madžarska",Ketvolgy,HU,349,16.221318,46.870154
1485780224,"Bizeljska vas: R1-219, Bistrica pri Sotli - Bizeljsko, Bizeljsko",Bizeljska vas,SI,370,15.681903,46.046335
1485780255,"Trnovo: A2/E61, Karavanke - Ljubljana, priključek Brezje",Trnovo,SI,478,14.232776,46.322941
1485780262,"Voklo: A2/E61, Karavanke - Ljubljana, pred počivališčem",Voklo,SI,398,14.416095,46.230416
1485780265,"Voklo: A2/E61, Karavanke - Ljubljana, pred počivališčem",Voklo,SI,398,14.416095,46.230416
1485780276,"Vodice: A2/E61, Karavanke - Ljubljana, počivališče Povodje",Vodice,SI,324,14.475981,46.145478
1485780296,"Tarvisio: R1-202, Rateče - Podkoren, Rateče",Tarvisio,IT,856,13.7207,46.494378
1485780299,"Tarvisio: R1-202, Rateče - Podkoren, Rateče",Tarvisio,IT,856,13.7207,46.494378
1485780303,"Trzic: G2-101, Ljubelj - Bistrica (Tržič), pred prehodom Ljubelj",Trzic,SI,1066,14.260393,46.432725
1485780310,"Vodice: R2-413, Zbilje - v Vodicah",Vodice,SI,342,14.490014,46.186391
1485780314,"Moste: R2-413, Vodice - pri Komendi",Moste,SI,333,14.544028,46.195291
1485780321,"Travnik: G2-102, Spodnja Idrija - Želin",Travnik,SI,300,13.993915,46.069404
1485780461,"Ribnica: G2-106, Rašica - Žlebič, Gorenje Podpoljane",Ribnica,SI,589,14.667605,45.811378
1485780464,"Iga vas: R1-213, Pudob - Babno Polje",Iga vas,SI,587,14.485616,45.690013
1485780469,Rakitna: R3-643 - Cerknica,Rakitna,SI,786,14.437378,45.890318
1485849232,Morges: Musée Militaire vaudois,Morges,CH,373,6.498869,46.507939
1485851569,Chateau-d'Oex,Chateau-d'Oex,CH,1062,7.124754,46.476627
1485852775,Ollon: Villars-sur,Ollon,CH,1241,7.05278,46.298928
1485852942,Ollon: Villars-sur,Ollon,CH,1252,7.046954,46.302678
1485853083,Aigle,Aigle,CH,435,6.978260000000001,46.31727
1485853465,La Tour-de-Peilz,La Tour-de-Peilz,CH,370,6.8551269999999995,46.451819
1485853837,Chexbres,Chexbres,CH,586,6.780518,46.481533
1485854055,Lausanne: EPFL,Lausanne,CH,396,6.56673,46.51939
1485876614,Hohentengen › South: Verkehrslandeplatz Mengen-Hohentengen - Flugplatz,Hohentengen,DE,553,9.368849,48.053644
1485878141,Mengen › South: Verkehrslandeplatz Mengen-Hohentengen - Hohentengen,Mengen,DE,551,9.371338,48.054532
1485965559,Emmetten › West,Emmetten,CH,780,8.517903,46.957895
1485984454,Hellengerst: Hanusel Hof - Golf und Wellness Hotel im Allgäu - Blick nach Osten,Hellengerst,DE,949,10.196552,47.658929
1486031007,Gemeinde Sankt Gallenkirch: Gargellen,Gemeinde Sankt Gallenkirch,AT,1532,9.918938,46.962053
1486046538,Sankt Moritz › South: Hotel Restaurant Roseg Gletscher,Sankt Moritz,CH,1987,9.871731,46.440611
1486103239,Mimmenhausen › North-West: Schloßsee,Mimmenhausen,DE,436,9.29021,47.769051
1486116145,Caldirola,Caldirola,IT,1085,9.149585,44.72335
1486465563,Bad Hindelang › South: Iseler,Bad Hindelang,DE,1165,10.411131,47.514377
1486533397,Gemeinde Klosterle › East: Klösterle - Österreich: Klostertal,Gemeinde Klosterle,AT,697,9.891968,47.147137
1486656458,Chialamberto › South-East: Strada Provinciale 33,Chialamberto,IT,877,7.345604,45.36295
1486656578,Chialamberto,Chialamberto,IT,862,7.34363,45.36295
1486809473,Gommiswald › South,Gommiswald,CH,595,9.026299,47.230308
1487236470,Wasserburg am Inn › North-East: Waterfront of Wasserburg /: Waterfront of Wasserburg - Inn,Wasserburg am Inn,DE,429,12.219694,48.057775
1487247457,Villa Minozzo › West: Monte Cusna,Villa Minozzo,IT,2042,10.401456,44.28221
1487247610,Case di Civago › North: Civago,Case di Civago,IT,986,10.475134,44.253669
1487328648,Habere-Poche: Hirmentaz,Habere-Poche,FR,1299,6.502238,46.24491
1487328791,Habere-Poche: Le Tremplin Hirmentaz,Habere-Poche,FR,1601,6.494996,46.230083
1487517872,"Collonges-sous-Saleve: Panoramique du Jura aux Alpes, depuis le Salève",Collonges-sous-Saleve,FR,1263,6.173598,46.128207
1487518199,Collonges-sous-Saleve: Le Mont-Blanc,Collonges-sous-Saleve,FR,1263,6.173587,46.128162
1487607058,Amriswil › South-West,Amriswil,CH,438,9.298312,47.551503
1487886043,Sant'Olcese › West: Rifugio Lorefice - Mignanego - Campomorone - Monte Figogna - Shrine of Our Lady of the Guard - Piani di Praglia,Sant'Olcese,IT,455,8.98918,44.49693
1487947436,"Arth: Goldau, Tierpark",Arth,CH,512,8.55349,47.05175
1488102420,Gemeinde Silbertal › South-West: Kristberg - Österreich: Verwall- und Rätikongebirge,Gemeinde Silbertal,AT,1448,9.986935,47.107128
1488109716,Vernante,Vernante,IT,807,7.536439,44.245486
1488265301,Deggenhausertal: Unterhomberg,Deggenhausertal,DE,734,9.423328,47.813983
1488290340,Macugnaga: Piazza staffa - monte rosa z'makana,Macugnaga,IT,1309,7.967594,45.968604
1488724019,"Triesenberg › South-West: Triesen - Gauschlastrasse - Trübbach, Bahnhof - Gonzen - Sargans - Vilters-Wangs - Pizol - Rheintal - Rhine River",Triesenberg,LI,1115,9.554586,47.115482
1488889451,Gemeinde Heiterwang: Plansee,Gemeinde Heiterwang,AT,980,10.840512,47.485466
1488890324,Marktgemeinde Reutte: Reutte,Marktgemeinde Reutte,AT,1227,10.711,47.464468
1489070859,Chatel-Saint-Denis: Teysachaux - Dent de Lys,Chatel-Saint-Denis,CH,1283,6.976812,46.54379
1489181232,Rubi: Nebelhornbahn Gipfelstation - Oberstdorf - Blick nach Südosten,Rubi,DE,2179,10.342512,47.421681
1489597627,Bergun Filisur: Landwasser Viaduct,Bergun Filisur,CH,1023,9.675629,46.680803
1489655193,Friedrichshafen › South-West: Friedrichshafen Hafen - Lake Constance,Friedrichshafen,DE,405,9.473969,47.652197
1489773346,La Chapelle-d'Abondance: Hôtel Esprit Montagne,La Chapelle-d'Abondance,FR,1023,6.803863,46.290806
1489824077,Balme,Balme,IT,1434,7.21937,45.30192
1489844550,Lanzo Torinese,Lanzo Torinese,IT,509,7.473523,45.273742
1490006738,Castel San Niccolo › South-East: Monte Avena: Monte Avena,Castel San Niccolo,IT,1414,11.827083,46.032785
1490171140,Cortina d'Ampezzo › South: Corso Italia,Cortina d'Ampezzo,IT,1203,12.13903,46.5369
1490171374,Cortina d'Ampezzo › West: Cortina d’Ampezzo - Tofana-Schuss,Cortina d'Ampezzo,IT,2088,12.085386,46.537697
1490171433,Cortina d'Ampezzo › South-East: Cortina d’Ampezzo,Cortina d'Ampezzo,IT,2119,12.173105,46.532531
1490171496,Cortina d'Ampezzo › North: Cortina d’Ampezzo,Cortina d'Ampezzo,IT,2119,12.173276,46.532649
1490171584,Cortina d'Ampezzo › West: Bus de Tofana,Cortina d'Ampezzo,IT,2473,12.085386,46.547704
1490171645,Cortina d'Ampezzo › South: Capanna Ra Valles 2470 m,Cortina d'Ampezzo,IT,2473,12.085171,46.547792
1490378791,San Vito di Cadore › North: San Vito - centro paese,San Vito di Cadore,IT,1012,12.20608,46.46278
1490379364,Torre di Santa Maria: Cima Motta,Torre di Santa Maria,IT,2287,9.885807,46.287944
1490424926,Nods: Chasseral - Lake Biel - Lake Murten - Lake Neuchâtel - Alps,Nods,CH,1532,7.04559,47.126958
1490859654,Zuoz: Zuoz/Pizzet (St. Moritz),Zuoz,CH,1791,9.954109,46.600349
1490942880,Zuoz: Golfplatz,Zuoz,CH,1669,9.963594,46.596111
1492205152,Gemeinde Tux: Tristner - Ginzling - Zillertal - Blick nach Südwesten zum Schlegeis,Gemeinde Tux,AT,2058,11.8257,47.109119
1492519526,Sigillo: Monte Cucco,Sigillo,IT,494,12.733809,43.33754
1492590884,Marktgemeinde Frastanz › East: 6820 Frastanz amerlügen: Walgau,Marktgemeinde Frastanz,AT,779,9.613268,47.211346
1492943439,Gemeinde Niederndorf › South-East: Niederndorf - Österreich,Gemeinde Niederndorf,AT,496,12.21667,47.65
1493051510,Modigliana: Adriatic Sea,Modigliana,IT,438,11.849785,44.153271
1493135755,Courmayeur: Pointe Helbronner,Courmayeur,IT,3313,6.932033,45.845686
1493375374,Gerola Alta: VALGEROLA WEBCAM,Gerola Alta,IT,1433,9.570583,46.037783
1493458755,La Javie,La Javie,FR,951,6.35,44.16667
1493543778,Ruhpolding › South: Großvenediger,Ruhpolding,DE,1594,12.560891999999999,47.76253
1493618365,Albertville › East: Aerodrome d - Runway 23-05,Albertville,FR,314,6.328661,45.627852
1494246090,Gemeinde Solden: Gaislachkogelbahn Mittelstation,Gemeinde Solden,AT,1352,11.010511,46.971402
1495174425,Steinbach am Attersee: Höllengebirge,Steinbach am Attersee,AT,1300,13.584595,47.826414
1495214049,Bottingen › South-West: Skilift Böttingen,Bottingen,DE,905,8.810327,48.098927
1495228683,Kreuth: Blick auf den Hirschberg,Kreuth,DE,836,11.713249,47.621809
1495259518,Sogliano al Rubicone › North-East,Sogliano al Rubicone,IT,379,12.30122,44.005
1495438469,Wald › South-West: Scheidegg - Gleitschirm Startplatz Deltaclub Zürcher Oberland,Wald,CH,1209,8.943701,47.305309
1495631460,Partenkirchen: Garmisch - Festsaal,Partenkirchen,DE,701,11.091774,47.495145
1495638660,Gemeinde Sistrans: Sistrans - Panorama,Gemeinde Sistrans,AT,957,11.447568,47.233759
1495661163,Obertauern: Seekarhaus - Talstation Seekarspitzbahn,Obertauern,AT,1814,13.563861,47.264331
1495661166,Obertauern: Seekarhaus - Bergstation Seekarspitzbahn,Obertauern,AT,2178,13.546783,47.270653
1495700413,Bern,Bern,CH,563,7.462337,46.95659
1496228555,Rueggisberg: Gantrisch,Rueggisberg,CH,938,7.4389,46.82216
1496255842,Gemeinde Schwarzenberg: Bödele - Dornbirn Cable Car GmbH,Gemeinde Schwarzenberg,AT,1198,9.811349,47.414833
1496563256,Termen › West,Termen,CH,933,8.02097,46.32688
1496653313,Caviola › North: Cime d'Auta,Caviola,IT,975,11.918449,46.358928
1496653473,Falcade › South-East: Caviola,Falcade,IT,1170,11.884242,46.36165
1496806328,"Razdrto: A1/E61/E70, Ljubljana - Koper - Divača-portal",Razdrto,SI,559,14.018092,45.729367
1497093000,Pettenbach › South: Pfaffing - Vöcklamarkt - Bauernkriegsdenkmal - Hochleckenhaus - Schafberg - Salzkammergut Mountains,Pettenbach,AT,546,13.481787,48.018057
1497264370,St. Stephan: Sankt Stephan,St. Stephan,CH,1062,7.405654,46.499911
1497517564,Wildhaus-Alt St. Johann: Chäserrugg - Churfirsten,Wildhaus-Alt St. Johann,CH,1346,9.311782000000001,47.185239
1498079772,Castelseprio › South-East: Comune di Castelseprio - Parrocchia dei SS. Pietro e Paolo - Comune Di Cairate,Castelseprio,IT,306,8.858433999999999,45.716297
1498208543,Halblech: Gemeinde Halblech,Halblech,DE,840,10.805042,47.63004
1498339535,Fusch an der Grossglocknerstrasse: Heinrich-Schwaiger-Haus - Kaprun Hochgebirgsstauseen - Blick nach Westen,Fusch an der Grossglocknerstrasse,AT,2713,12.738906,47.162799
1498562583,Leuggelbach › North: Schwanden,Leuggelbach,CH,552,9.046355,46.975945
1498650107,Allensbach › South: Gnadensee,Allensbach,DE,398,9.064176,47.715479
1498766710,Airolo › South: Gotthard Pass,Airolo,CH,2099,8.563624,46.557319
1498767029,Nesselwang,Nesselwang,DE,890,10.497241,47.619092
1498911597,Saas-Fee › South-West: Saas Fee - Allalinhorn,Saas-Fee,CH,1828,7.927893,46.111122
1499016681,Gemeinde Axams › North: Axams,Gemeinde Axams,AT,913,11.287766,47.225929
1499022008,Gemeinde Neustift im Stubaital › East: Gästehaus Kartnaller *** - Neustift im Stubaital - Serles - Patscherkofel,Gemeinde Neustift im Stubaital,AT,1029,11.280588,47.096775
1499063192,Tschiertschen: Dorf Talstation,Tschiertschen,CH,1418,9.607415,46.813425
1499245632,"Avers › North-West: Avers, Juppa - Tscheischhorn",Avers,CH,2043,9.553823,46.450386
1499674015,Ebenau: Am Sonnenhang,Ebenau,AT,714,13.188426,47.800412
1499936290,Wartau › West: Seilbahn Palfries - Churfirsten,Wartau,CH,1702,9.42043,47.088901
1500284613,Aurach am Hongar: Salzkammergut Mountains,Aurach am Hongar,AT,944,13.69675,47.92205
1500413179,Bad Endorf: Blick über den Simssee auf Wendelstein und Mangfallgebirge,Bad Endorf,DE,579,12.311897,47.909097
1500435074,"Divaca: R1-205, Rondo Divača",Divaca,SI,437,13.970384,45.67964
1500435116,"Naklo: A2/E61, Karavanke - Ljubljana, priključek Podtabor",Naklo,SI,458,14.279330999999999,46.309342
1500499550,Milbertshofen: Olympiaturm München - Baustelle TUM Campus im Olympiapark,Milbertshofen,DE,508,11.552966,48.174352999999996
1500619741,Gemeinde Tschagguns: Hüttenkopfbahn Bergstation - Aussergolmbahn Bergstation - Bewegungsberg Golm - Berghof Golm - Familie Roman Tagwercher - Tschaggunser Mittagspitze - Tschagguns - Zimba - Sulzfluh - Schruns,Gemeinde Tschagguns,AT,2013,9.838508,47.064789
1500621299,Gemeinde Tschagguns: Rätikonbahn Bergstation - Gauertal - Tschaggunser Mittagspitze - Drei Türme - Tschagguns - Sulzfluh - Schruns,Gemeinde Tschagguns,AT,2109,9.834562,47.060834
1500627920,Gemeinde Gaschurn: Restaurant Silvrettasee - Silvretta-Haus*** - Berggasthof Piz Buin - Hohes Rad - Barbarakapelle,Gemeinde Gaschurn,AT,2043,10.09316,46.917949
1500729611,Saas-Grund: Ferienhaus Antigua,Saas-Grund,CH,1560,7.935276,46.127119
1501244123,Al Plan de Mareo - St. Vigil in Enneberg - San Vigilio di Marebbe › North: Enneberg Pfarre - Kronplatz - MMM Corones,Al Plan de Mareo - St. Vigil in Enneberg - San Vigilio di Marebbe,IT,1207,11.931426,46.695249
1501244336,Al Plan de Mareo - St. Vigil in Enneberg - San Vigilio di Marebbe › South-East: Piz da Peres - Parco naturale di Fanes-Sennes-Braies - Fodara Vedla,Al Plan de Mareo - St. Vigil in Enneberg - San Vigilio di Marebbe,IT,1207,11.931448,46.695146
1501244445,Al Plan de Mareo - St. Vigil in Enneberg - San Vigilio di Marebbe › East: Piz da Peres - Kronplatz - Parco naturale di Fanes-Sennes-Braies,Al Plan de Mareo - St. Vigil in Enneberg - San Vigilio di Marebbe,IT,1207,11.931512,46.69519
1501353248,Gemeinde Puchberg am Schneeberg: Berggasthof Mamauwiese,Gemeinde Puchberg am Schneeberg,AT,964,15.839594,47.807328
1501399174,Marquartstein › South-West: Märchen-Erlebnispark Marquartstein,Marquartstein,DE,570,12.43978,47.765492
1501399313,Grassau › South,Grassau,DE,535,12.455846,47.790335
1501420512,Maschwanden › South,Maschwanden,CH,407,8.42709,47.23431
1501429046,Hohenpeissenberg › East: Hohenpeißenberg,Hohenpeissenberg,DE,969,11.009545,47.801481
1501429113,Hohenpeissenberg › West: Hohenpeißenberg,Hohenpeissenberg,DE,969,11.009269,47.801395
1501429664,Grainau › South-East: Zugspitze - Zugspitzeplat,Grainau,DE,2847,10.985802,47.42101
1501622759,Partenkirchen: Gsteig - Blick zur Zugspitze,Partenkirchen,DE,776,11.128385,47.487315
1501946503,Lucerne: Luzerner Kantonsspital,Lucerne,CH,470,8.296955,47.0592
1502371774,Marktgemeinde St. Johann in Tirol: Sankt Johann Airport,Marktgemeinde St. Johann in Tirol,AT,670,12.4489,47.51947
1502371916,Marktgemeinde St. Johann in Tirol: Sankt Johann Airport,Marktgemeinde St. Johann in Tirol,AT,670,12.4489,47.51947
1502402925,"Fussen: Berghof Kinker, Roßhaupten im Allgäu",Fussen,DE,906,10.711486,47.636375
1502465100,Andermatt: Nätschen (Andermatt) - Gotthard Pass - Oberalp Pass,Andermatt,CH,2810,8.615369,46.602227
1502568647,Chavornay: Orbe,Chavornay,CH,462,6.572222,46.70745
1502717086,Andermatt › South: Andermatt Swiss Alps Golf Course,Andermatt,CH,1431,8.583323,46.635179
1502871166,Cortina d'Ampezzo: Centro Sportivo Antonella De Rigo,Cortina d'Ampezzo,IT,1289,12.11721,46.5723
1503139983,Lenggries: Sylvensteinsee,Lenggries,DE,772,11.551412,47.586735
1503502826,Muhlbach-sur-Munster: Le Gaschney,Muhlbach-sur-Munster,FR,990,7.047925,48.034412
1503786266,Starnberg › South: Lake Starnberg - Munich - Jochberg - Herzogstand - Zugspitze - Zugspitze - Bavaria,Starnberg,DE,593,11.34416,48.00193
1503845788,Mollis,Mollis,CH,450,9.062369,47.073724
1503846057,Pullach im Isartal › South: Wasserkraftwerk Pullach,Pullach im Isartal,DE,585,11.522301,48.054816
1504214770,Gemeinde Koblach: Röthis - METZLER GmbH &amp; Co KG - Blick nach Osten,Gemeinde Koblach,AT,432,9.618008,47.306649
1504214772,Gemeinde Koblach: Röthis - METZLER GmbH &amp; Co KG - Blick nach Westen,Gemeinde Koblach,AT,432,9.618187,47.306648
1504327839,Nussdorf am Inn: Nußdorf a. Inn,Nussdorf am Inn,DE,486,12.156394,47.742242
1504535711,Gemeinde Anras › South: Spitzenstein,Gemeinde Anras,AT,1256,12.550882,46.771353
1504905962,Gemeinde Leutasch: Meilerhütte - Wetterstein - Blick nach Nordosten,Gemeinde Leutasch,AT,2380,11.128825,47.41246
1505035224,Dachsberg › South: Hotzenwald,Dachsberg,DE,864,8.022293,47.642006
1505078745,Gemeinde Leutasch: Meilerhütte - Wetterstein - Blick zur Hütte,Gemeinde Leutasch,AT,2380,11.12737,47.412296
1505156320,Gemeinde Elbigenalp: Elbigenalp - Ruitelspitze - Holzgauer Wetterspitze - Lechtal - Lechtal Alps - Parseierspitze - Namloser Wetterspitze - Allgauer Alpen,Gemeinde Elbigenalp,AT,1778,10.400886,47.288915
1505158522,Steindorf am Ossiacher See › West: Ossiach - Bodensdorf - Lake Ossiach - Gerlitzenalpenstraße - Ossiacher See - Gerlitzen,Steindorf am Ossiacher See,AT,504,14.007531,46.694445
1505214794,Gemeinde Stanzach: Stanzach - Stanzach Blockau - Lechtal - Hinterhornbach - Gemeinde Hinterhornbach - Hochvogel - Lechtal Alps - Allgauer Alpen,Gemeinde Stanzach,AT,1000,10.558001,47.37531
1505220061,Courchevel › North-West: Airport - Runway 04,Courchevel,FR,1995,6.634347,45.396273
1505337941,Enzingerboden: Berghotel Rudolfshütte - Weißsee Gletscherwelt - Blick nach Südwesten,Enzingerboden,AT,2336,12.627536,47.135232
1505427129,Waltersberg: Campingpark Gitzenweiler Hof GmbH,Waltersberg,DE,476,9.705761,47.584805
1505722240,Morel-Filet: Bättlihorn,Morel-Filet,CH,885,8.045179,46.359574
1505822050,Schupfart: Flugplatz Fricktal-Schupfart,Schupfart,CH,542,7.952471,47.508585
1506029154,Buchenberg: Schwärzenlifte - Eschach - Oberallgäu - Blick zum Gletschergumpen und zur Gletscheralp,Buchenberg,DE,1055,10.193853,47.707698
1506355999,Kanerkinden › East: Wisenberg,Kanerkinden,CH,555,7.83716,47.41188
1506511212,Castelletto d'Erro › North-East: Piedmont,Castelletto d'Erro,IT,481,8.389757,44.613457
1506519634,Giswil: Brienzer Rothorn,Giswil,CH,2289,8.0468,46.78701
1506618976,Val Masino › North-East: Refuge Moon Rising - Val di Mello,Val Masino,IT,1096,9.660673,46.256707
1506636669,Konigsleiten,Konigsleiten,AT,1585,12.119014,47.24972
1506723062,Sankt Anna am Aigen,Sankt Anna am Aigen,AT,370,15.972823,46.831044
1506723065,Gemeinde Sankt Martin bei Lofer: Sankt Martin bei Lofer - Ferienhotel Martinerhof,Gemeinde Sankt Martin bei Lofer,AT,634,12.705173,47.566406
1506947948,Aldingen,Aldingen,DE,650,8.701855,48.091864
1507098279,Grossarl: Ort,Grossarl,AT,902,13.201781,47.242853
1507225981,Santa Cristina Gherdeina - St. Christina in Groden - Santa Cristina Valgardena › South: Funivia Saslong Spa - Langkofel - Plattkofel,Santa Cristina Gherdeina - St. Christina in Groden - Santa Cristina Valgardena,IT,1471,11.729279,46.560794
1507311748,Krumbach - Markt › North-West: Gemeindeamt Krumbach,Krumbach - Markt,AT,527,16.19468,47.522034
1507545492,Trafoi: Ortler,Trafoi,IT,1551,10.509922,46.550577
1507557950,"Unterschachen › South-East: Raiffeisen Langlaufzentrum Unterschächen, Klausenpass",Unterschachen,CH,992,8.766332,46.8639
1507794705,Nendaz: Mont Fort - Mont-Fort,Nendaz,CH,3283,7.31861,46.08094
1507918705,St. Blasien › South-West: Rehbach,St. Blasien,DE,946,8.066379,47.811757
1508275527,Gemeinde Thurn: Wangenitztal - Feldkopf - Blick über den Wangenitzsee nach Osten,Gemeinde Thurn,AT,2567,12.789711,46.928982
1508598898,Kaltenleutgeben: Höllensteinhaus - Schneeberg,Kaltenleutgeben,AT,628,16.18754,48.096222
1508675953,Tujetsch › South: Camona da Maighels - Maighels - Piz Plaunca Cotschna - Oberalppassbach - Pass Maighels - Glatscher da Maighels - Piz Ravetsch - Piz Borel,Tujetsch,CH,2328,8.690057,46.625303
1508969441,Vellano: vista su Pescia e Svizzera Pesciatina,Vellano,IT,474,10.72031,43.95329
1509171577,Kloten: Flughafen - Zuerich Flughafen Webcam Dock B,Kloten,CH,426,8.557453,47.451131
1509171781,Kloten: Airport station - Webcam Operation Center,Kloten,CH,438,8.56242,47.45042
1509507061,"Brezovica pri Ljubljani: R2-409, Brezovica - Vrhnika, Brezovica",Brezovica pri Ljubljani,SI,307,14.417452,46.024065
1509574263,"Donnersbachwald: Oxenalm, Piste ""Panorama-Abfahrt",Donnersbachwald,AT,1476,14.096231,47.380249
1509574265,Dorfgastein: Kühhagerbahn,Dorfgastein,AT,1980,13.153778,47.225587
1509606236,Weissenhorn › South-East: Flugplatz Weissenhorn,Weissenhorn,DE,499,10.13784,48.296805
1509833465,Graz: Kunsthaus,Graz,AT,349,15.434318,47.071459
1509833581,Toblach - Dobbiaco: Apparthotel Germania - Blick auf das Höhlensteintal,Toblach - Dobbiaco,IT,1212,12.222919,46.723862
1509919866,Haus: Hauser Kaibling,Haus,AT,1379,13.775826,47.390738
1509980894,Altdorf › South: Bristen,Altdorf,CH,437,8.627926,46.890145
1509983635,Pinzolo: Piazza Brenta Alta - Visuale dal Hotel Garnì la Montanara Madonna di Campiglio,Pinzolo,IT,1528,10.826270000000001,46.23221
1510067300,Masone,Masone,IT,418,8.711041999999999,44.503497
1510092662,Gemeinde Hochfilzen: Hochfilzen - Ferienwohnungen Schreder,Gemeinde Hochfilzen,AT,964,12.612514000000001,47.468297
1510111889,"Zalog: G1-6, Postojna - Pivka, Postojna",Zalog,SI,536,14.197823,45.767985
1510111922,"Hrusica: A2/E61, Karavanke - Ljubljana, cestninska postaja",Hrusica,SI,610,13.995879,46.449589
1510134382,Munich,Munich,DE,503,11.596069,48.182061
1510146920,Berg › South-West: Tutzing,Berg,DE,597,11.346074,47.959687
1510147082,Berg › North-West: Starnberg,Berg,DE,597,11.346074,47.959666
1510220588,Escholzmatt-Marbach: Sportbahnen Marbachegg,Escholzmatt-Marbach,CH,1474,7.90528,46.83499
1510265470,Gemeinde Walchsee: Kaiserwinkl - Walchsee,Gemeinde Walchsee,AT,653,12.317544,47.64176
1510351868,Reichenau: Karlalm am Falkertsee,Reichenau,AT,1857,13.832699,46.862817
1510416790,Montorso Vicentino › South-East: Contrada Agugliana,Montorso Vicentino,IT,334,11.342515,45.485241
1510438266,Klagenfurt: Neuer Platz,Klagenfurt,AT,448,14.307579,46.624117
1510524665,Kotschach-Mauthen: Pension Lipicer,Kotschach-Mauthen,AT,705,13.002568,46.675991
1510563711,Venegono Inferiore › North: Aeroclub Varese,Venegono Inferiore,IT,326,8.891265,45.737309
1510729345,Unterbach VS › North: Bietschhorn,Unterbach VS,CH,2421,7.774375,46.237331
1510747046,Limone Piemonte: Limone,Limone Piemonte,IT,1998,7.603612,44.169372
1510914337,Geneva: The Geneva Water Fountain,Geneva,CH,375,6.150473,46.209704
1510953922,Ingenbohl: Brunnen - Vierwaldstättersee - Blick nach Süden,Ingenbohl,CH,434,8.598627,46.995571
1510953942,Aschau im Chiemgau: Kampenwand - Blick nach Norden über den Chiemsee,Aschau im Chiemgau,DE,1512,12.356723,47.754811
1510999695,Hum: Istria,Hum,HR,325,14.05,45.34806
1511000005,Samedan: Airport - Chantun Grischun,Samedan,CH,1705,9.878587,46.530015
1511000462,Ceresole Reale: Lago Serrù,Ceresole Reale,IT,2300,7.132484,45.463624
1511020769,Mals - Malles Venosta › South: Ferienregion Obervinschgau - Malles/Mals - Mals - Glurns - Ortler Alps - Val Venosta,Mals - Malles Venosta,IT,1050,10.538589,46.688867
1511090384,Bessans: Espace Nordique Du Carreley,Bessans,FR,1732,7.001681,45.322439
1511110034,Freiamt › West: Hünersedel Gipfel,Freiamt,DE,707,7.978811,48.200345
1511268391,Belalp: Talstation Sesselbahn Bruchegg,Belalp,CH,2134,7.978628,46.376647
